Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Jeremiah Robinson-Earl,C,21,OKC,26,19,21.7,2.7,6.3,.421,1.1,3.2,.349,1.5,3.1,.494,.509,0.5,0.8,.667,1.7,4.0,5.8,0.8,0.5,0.3,0.8,1.5,7.0
Isaiah Roby,PF,23,OKC,13,1,12.6,2.5,4.8,.516,0.4,1.2,.333,2.1,3.6,.574,.556,1.1,1.3,.824,1.1,1.6,2.7,0.8,0.2,0.4,0.7,1.2,6.4
Rajon Rondo,PG,35,LAL,14,0,14.9,1.4,4.5,.317,0.5,1.8,.280,0.9,2.7,.342,.373,0.0,0.0,,0.6,1.9,2.4,3.6,0.8,0.2,1.6,1.4,3.4
Derrick Rose,PG,33,NYK,24,2,24.5,4.9,10.8,.452,1.4,3.6,.391,3.5,7.2,.483,.517,1.2,1.2,.966,0.8,2.2,3.0,4.0,0.9,0.5,1.5,0.5,12.3
Terrence Ross,SG,30,ORL,27,0,25.3,3.6,9.1,.393,1.4,4.7,.302,2.2,4.5,.488,.470,2.2,2.6,.857,0.3,1.9,2.3,2.0,0.6,0.2,1.5,1.3,10.8
Terry Rozier,SG,27,CHO,19,19,32.9,6.5,15.2,.429,2.6,7.4,.350,3.9,7.8,.503,.514,2.1,2.4,.870,0.6,2.9,3.5,3.6,1.3,0.5,1.4,1.4,17.7
Ricky Rubio,PG,31,CLE,28,5,28.6,4.3,11.9,.359,1.8,5.1,.350,2.5,6.8,.366,.434,2.7,3.2,.843,0.4,3.5,4.0,6.3,1.2,0.1,2.7,2.3,13.0
D'Angelo Russell,PG,25,MIN,22,22,32.8,6.5,17.0,.383,2.9,8.8,.330,3.6,8.1,.441,.469,3.0,3.7,.817,0.5,3.4,3.9,6.4,0.9,0.7,2.6,2.2,19.0
Domantas Sabonis,C,25,IND,28,27,34.1,6.9,11.9,.584,0.8,2.5,.310,6.1,9.3,.659,.617,3.5,4.6,.762,3.2,8.7,11.9,4.2,1.1,0.4,3.0,3.3,18.2
Tomáš Satoranský,SG,30,NOP,24,3,15.2,1.0,3.1,.333,0.1,0.8,.158,0.9,2.3,.393,.353,0.5,0.7,.750,0.5,1.5,2.0,2.0,0.3,0.0,0.8,1.2,2.7
Dennis Schröder,SG,28,BOS,26,17,33.4,6.3,14.3,.445,1.6,4.6,.342,4.8,9.7,.494,.500,3.2,3.6,.894,0.7,3.0,3.6,4.9,0.9,0.0,2.6,2.4,17.5
Jay Scrubb,SG,21,LAC,7,0,6.9,1.6,3.7,.423,0.6,1.7,.333,1.0,2.0,.500,.500,0.1,0.3,.500,0.0,0.6,0.6,0.6,0.1,0.3,0.1,0.4,3.9
Wayne Selden,SG,27,NYK,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alperen Şengün,C,19,HOU,25,2,17.9,3.0,6.0,.507,0.4,1.1,.357,2.6,4.9,.541,.540,2.6,3.6,.711,1.4,3.1,4.5,2.6,1.1,0.7,1.8,3.0,9.0
Collin Sexton,SG,23,CLE,11,11,28.7,6.2,13.7,.450,1.0,4.1,.244,5.2,9.6,.538,.487,2.6,3.5,.744,1.2,2.1,3.3,2.1,0.9,0.0,2.8,2.3,16.0
Landry Shamet,SG,24,PHO,24,4,20.0,2.5,6.7,.375,1.8,4.5,.398,0.7,2.2,.327,.509,1.1,1.3,.839,0.2,2.3,2.5,1.7,0.3,0.1,0.5,1.2,7.9
Day'Ron Sharpe,PF,20,BRK,8,0,4.5,1.1,2.1,.529,0.1,0.4,.333,1.0,1.8,.571,.559,0.3,0.6,.400,1.0,1.1,2.1,0.0,0.3,0.3,0.8,0.5,2.6
Pascal Siakam,PF,27,TOR,15,15,34.1,7.0,15.3,.457,1.2,3.5,.340,5.8,11.8,.492,.496,3.7,4.9,.757,1.9,5.7,7.7,3.8,0.6,0.8,2.3,3.3,18.9
Marko Simonovic,C,22,CHI,3,0,4.0,0.0,1.7,.000,0.0,1.0,.000,0.0,0.7,.000,.000,1.0,1.3,.750,0.3,0.3,0.7,0.0,0.0,0.0,0.3,0.0,1.0
Anfernee Simons,SG,22,POR,23,3,23.4,4.7,10.3,.458,2.2,5.7,.392,2.5,4.7,.537,.565,0.9,1.0,.909,0.5,2.1,2.6,2.2,0.4,0.2,1.1,1.7,12.6
Jericho Sims,PF,23,NYK,9,0,6.4,0.3,0.3,1.000,0.0,0.0,,0.3,0.3,1.000,1.000,0.3,0.4,.750,0.3,1.3,1.7,0.1,0.2,0.4,0.2,0.4,1.0
Javonte Smart,PG,22,MIL,5,0,11.2,1.2,3.2,.375,0.4,1.8,.222,0.8,1.4,.571,.438,1.0,1.2,.833,0.8,1.6,2.4,1.2,0.2,0.0,0.4,0.8,3.8
Marcus Smart,PG,27,BOS,26,26,34.3,3.9,10.2,.383,1.3,4.8,.280,2.5,5.3,.475,.449,1.9,2.5,.758,0.5,3.3,3.8,5.3,2.2,0.3,2.0,2.4,11.0
Dennis Smith Jr.,PG,24,POR,16,3,17.4,2.1,5.0,.425,0.3,1.1,.278,1.8,3.9,.468,.456,1.2,1.7,.704,0.4,1.9,2.3,3.1,1.3,0.4,1.8,1.4,5.8
Ish Smith,PG,33,CHO,18,1,13.6,2.2,5.3,.417,0.2,0.3,.500,2.1,5.0,.411,.432,0.2,0.4,.375,0.1,1.2,1.3,2.4,0.4,0.2,0.9,0.7,4.8
Jalen Smith,PF,21,PHO,8,0,7.1,1.3,2.8,.455,0.1,1.0,.125,1.1,1.8,.643,.477,0.8,0.9,.857,0.8,2.3,3.0,0.1,0.3,0.4,0.3,0.8,3.4
Tony Snell,SG,30,POR,21,3,11.8,0.6,2.1,.295,0.4,1.6,.265,0.2,0.5,.400,.398,0.0,0.0,1.000,0.1,1.2,1.3,0.7,0.2,0.1,0.2,0.9,1.7
Jaden Springer,SG,19,PHI,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lamar Stevens,PF,24,CLE,17,0,9.9,1.1,2.9,.367,0.4,1.0,.353,0.7,1.9,.375,.429,0.2,0.4,.571,0.6,0.9,1.5,0.3,0.2,0.2,0.4,1.2,2.7
Isaiah Stewart,C,20,DET,24,24,25.9,3.3,6.1,.544,0.0,0.5,.083,3.3,5.6,.585,.548,0.8,1.2,.690,2.5,5.6,8.0,1.2,0.5,1.2,1.0,2.6,7.5
Max Strus,SF,25,MIA,20,0,20.2,3.1,6.8,.452,2.0,4.8,.406,1.1,2.0,.564,.596,0.7,0.9,.722,0.3,2.7,3.0,0.9,0.4,0.1,0.6,1.5,8.7
Jalen Suggs,PG,20,ORL,21,21,27.8,4.1,12.2,.339,1.2,4.9,.255,2.9,7.4,.394,.389,2.8,3.6,.763,0.8,2.6,3.4,3.6,1.1,0.4,3.2,2.8,12.3
Jae'Sean Tate,SF,26,HOU,26,26,28.2,4.7,9.5,.488,0.7,2.6,.265,4.0,6.9,.572,.524,1.9,2.6,.721,2.0,4.1,6.1,3.1,0.8,0.7,2.0,3.5,11.9
Jayson Tatum,SF,23,BOS,27,27,36.3,9.0,21.7,.414,2.7,8.3,.327,6.3,13.5,.467,.476,4.9,6.0,.815,1.1,7.6,8.7,3.6,0.9,0.8,2.8,2.5,25.6
Garrett Temple,SG,35,NOP,27,9,18.6,1.8,4.8,.377,1.1,3.0,.363,0.7,1.9,.400,.488,0.7,0.9,.792,0.7,2.1,2.9,1.1,0.9,0.6,0.8,1.6,5.4
Daniel Theis,C,29,HOU,18,16,22.6,3.2,6.6,.492,0.9,3.0,.296,2.3,3.6,.656,.559,1.0,1.3,.750,1.1,3.8,4.9,0.8,0.4,0.6,1.2,2.3,8.3
Brodric Thomas,SG,25,BOS,2,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
Cameron Thomas,SG,20,BRK,20,0,13.8,2.2,5.4,.398,0.5,2.2,.227,1.7,3.2,.516,.444,0.7,0.9,.778,0.2,1.6,1.8,0.8,0.4,0.2,0.2,0.5,5.5
Matt Thomas,SG,27,CHI,8,0,6.1,0.6,2.4,.263,0.3,1.1,.222,0.4,1.3,.300,.316,0.0,0.0,,0.0,0.6,0.6,0.0,0.3,0.1,0.0,0.4,1.5
Tristan Thompson,PF,30,SAC,19,0,14.3,2.4,4.6,.517,0.0,0.0,,2.4,4.6,.517,.517,1.2,2.1,.550,2.7,2.9,5.6,0.6,0.3,0.4,0.9,1.7,5.9
JT Thor,PF,19,CHO,6,0,12.8,1.2,2.8,.412,0.5,2.0,.250,0.7,0.8,.800,.500,0.5,1.0,.500,0.3,1.3,1.7,0.8,0.3,0.5,0.2,1.5,3.3
Matisse Thybulle,SG,24,PHI,20,6,25.1,2.4,4.9,.485,0.7,2.4,.292,1.7,2.5,.673,.557,0.3,0.3,1.000,0.5,1.8,2.3,1.1,1.8,1.2,1.0,2.1,5.7
Killian Tillie,C,23,MEM,13,0,10.1,1.2,3.0,.410,0.8,2.0,.385,0.5,1.0,.462,.538,0.2,0.3,.500,0.5,0.6,1.1,0.4,0.5,0.5,0.3,1.1,3.4
Xavier Tillman Sr.,PF,23,MEM,20,0,14.4,1.9,4.4,.432,0.3,1.3,.200,1.7,3.2,.524,.460,0.9,1.4,.607,1.4,1.9,3.3,1.4,1.2,0.5,0.7,1.3,4.9
Isaiah Todd,PF,20,WAS,5,0,2.8,0.8,2.0,.400,0.8,1.4,.571,0.0,0.6,.000,.600,0.2,0.4,.500,0.2,0.2,0.4,0.0,0.4,0.2,0.2,0.2,2.6
Obi Toppin,PF,23,NYK,26,0,15.9,3.4,6.4,.530,0.3,1.8,.196,3.0,4.6,.658,.557,1.6,2.0,.788,1.2,2.7,3.9,0.9,0.3,0.6,0.9,1.5,8.7
Juan Toscano-Anderson,SF,28,GSW,25,1,16.2,2.0,3.7,.527,0.4,1.3,.273,1.6,2.4,.667,.575,0.7,1.0,.654,0.6,2.3,2.9,2.2,0.6,0.4,1.2,1.5,5.0
Karl-Anthony Towns,C,26,MIN,26,26,34.4,8.5,17.0,.501,2.4,5.7,.423,6.1,11.2,.541,.573,4.6,5.6,.815,3.0,6.2,9.2,3.3,1.0,1.1,3.5,3.7,24.0
Gary Trent Jr.,SG,23,TOR,24,23,34.6,6.3,14.6,.430,2.8,7.2,.384,3.5,7.5,.475,.524,1.7,1.8,.909,0.5,2.8,3.3,1.8,2.0,0.3,0.9,2.1,17.0
P.J. Tucker,PF,36,MIA,27,27,27.8,2.6,5.3,.493,1.1,2.5,.426,1.6,2.8,.553,.594,0.5,0.6,.824,1.6,4.1,5.7,2.0,0.7,0.3,0.8,2.4,6.9
Myles Turner,C,25,IND,27,27,29.4,4.7,8.9,.531,1.9,4.7,.398,2.8,4.1,.685,.638,1.8,2.5,.716,1.5,5.9,7.4,0.9,0.6,2.7,1.3,2.6,13.1
Jonas Valančiūnas,C,29,NOP,29,29,31.2,7.2,14.0,.515,1.1,2.4,.457,6.1,11.6,.527,.554,3.2,3.9,.816,3.5,8.4,11.9,2.5,0.6,0.9,2.1,3.2,18.7
Denzel Valentine,SG,28,CLE,17,0,6.3,0.6,2.1,.278,0.4,1.4,.304,0.2,0.8,.231,.375,0.0,0.0,,0.4,0.7,1.1,0.2,0.3,0.0,0.4,0.5,1.6
Jarred Vanderbilt,PF,22,MIN,26,19,23.8,2.5,4.6,.550,0.1,0.3,.222,2.5,4.3,.577,.558,1.0,1.3,.771,3.0,5.2,8.2,1.2,1.5,0.8,1.0,2.7,6.2
Fred VanVleet,PG,27,TOR,25,25,38.1,6.9,16.1,.430,3.2,8.3,.389,3.7,7.8,.474,.531,2.6,3.0,.855,0.8,4.4,5.1,6.4,1.5,0.6,3.2,2.7,19.7
Devin Vassell,SF,21,SAS,21,0,24.3,4.3,9.3,.459,1.7,4.6,.371,2.6,4.7,.545,.551,0.9,1.3,.704,0.6,3.2,3.8,1.5,1.1,0.8,0.7,2.0,11.2
Gabe Vincent,PG,25,MIA,24,2,17.8,2.4,5.5,.435,1.2,3.3,.354,1.2,2.2,.558,.542,0.5,0.7,.813,0.5,1.2,1.7,2.5,0.8,0.1,1.2,2.1,6.5
Nikola Vučević,C,31,CHI,20,20,33.2,6.2,15.4,.404,1.6,4.7,.340,4.6,10.7,.432,.456,1.2,1.8,.639,1.7,8.9,10.5,3.6,1.0,1.0,1.6,2.4,15.2
Dean Wade,PF,25,CLE,19,11,19.8,1.7,4.1,.410,0.9,2.8,.321,0.8,1.3,.600,.519,0.3,0.3,.833,0.7,2.3,2.9,1.1,0.6,0.1,0.3,1.7,4.5
Franz Wagner,SF,20,ORL,28,28,32.0,5.5,12.1,.453,1.5,3.8,.390,4.0,8.3,.481,.513,1.9,2.4,.791,1.3,3.2,4.4,2.8,1.1,0.5,1.3,2.4,14.3
Moritz Wagner,C,24,ORL,25,0,11.4,1.9,4.4,.431,1.0,2.8,.348,0.9,1.6,.575,.541,1.0,1.4,.743,0.5,1.9,2.4,0.8,0.2,0.2,0.8,1.8,5.8
Ish Wainright,PF,27,PHO,7,0,4.7,0.1,1.6,.091,0.0,0.7,.000,0.1,0.9,.167,.091,0.0,0.3,.000,0.4,0.3,0.7,0.3,0.3,0.0,0.4,1.3,0.3
Kemba Walker,PG,31,NYK,18,18,24.5,4.2,9.8,.429,2.1,5.1,.413,2.1,4.7,.447,.537,1.1,1.4,.800,0.1,2.4,2.6,3.1,1.1,0.3,1.3,1.1,11.7
Lonnie Walker,SG,23,SAS,26,3,22.3,3.8,9.9,.385,1.5,5.1,.295,2.3,4.8,.480,.461,1.5,1.7,.864,0.2,2.7,2.9,2.3,0.6,0.3,1.3,1.3,10.6
Brad Wanamaker,PG,32,IND,16,0,12.6,1.3,3.4,.364,0.3,0.9,.286,1.0,2.6,.390,.400,0.9,1.1,.882,0.3,1.4,1.6,2.1,0.1,0.4,1.0,1.9,3.7
Duane Washington Jr.,PG,21,IND,3,0,2.3,0.7,1.3,.500,0.3,1.0,.333,0.3,0.3,1.000,.625,0.0,0.0,,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,1.7
P.J. Washington,PF,23,CHO,15,3,25.0,3.7,8.2,.455,2.0,4.5,.448,1.7,3.7,.464,.577,1.1,1.5,.696,1.2,4.0,5.2,1.9,0.7,1.3,1.4,2.1,10.5
Yuta Watanabe,SF,27,TOR,7,0,17.1,1.7,5.1,.333,1.3,3.7,.346,0.4,1.4,.300,.458,0.7,1.4,.500,0.7,2.1,2.9,0.9,0.6,0.4,0.1,1.4,5.4
Trendon Watford,SF,21,POR,6,0,5.3,1.0,2.0,.500,0.0,0.0,,1.0,2.0,.500,.500,0.3,0.5,.667,0.3,0.7,1.0,0.7,0.3,0.3,0.3,0.2,2.3
Paul Watson,SF,27,OKC,5,0,15.6,0.4,3.0,.133,0.4,2.6,.154,0.0,0.4,.000,.200,0.2,0.4,.500,0.4,2.0,2.4,0.6,0.2,0.6,0.6,1.0,1.4
Russell Westbrook,PG,33,LAL,28,28,36.0,7.4,16.3,.451,1.3,4.0,.324,6.1,12.4,.491,.490,3.5,5.2,.676,1.3,6.4,7.7,8.4,1.2,0.2,4.6,3.0,19.5
Coby White,PG,21,CHI,9,1,17.6,2.4,7.0,.349,0.8,3.4,.226,1.7,3.6,.469,.405,0.4,0.8,.571,0.1,2.4,2.6,1.3,0.1,0.1,0.9,1.7,6.1
Derrick White,SG,27,SAS,26,26,31.2,5.1,12.1,.419,1.5,5.4,.286,3.5,6.7,.526,.483,2.2,2.7,.841,0.5,3.3,3.8,5.1,1.2,0.9,1.5,2.1,13.9
Hassan Whiteside,C,32,UTA,24,0,15.5,3.0,4.9,.610,0.0,0.0,,3.0,4.9,.610,.610,1.5,2.1,.706,2.3,4.6,6.8,0.3,0.2,1.4,1.0,2.9,7.5
Joe Wieskamp,SG,22,SAS,3,0,2.7,0.3,0.3,1.000,0.3,0.3,1.000,0.0,0.0,,1.500,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0
Aaron Wiggins,SG,23,OKC,9,1,14.4,0.9,2.0,.444,0.7,1.8,.375,0.2,0.2,1.000,.611,0.4,0.8,.571,0.1,1.4,1.6,1.1,0.3,0.1,0.8,1.7,2.9
Andrew Wiggins,SF,26,GSW,26,26,30.7,6.8,14.0,.490,2.2,5.3,.413,4.7,8.7,.538,.569,2.7,3.7,.719,1.2,3.2,4.4,1.8,0.8,0.5,1.6,1.7,18.5
Grant Williams,PF,23,BOS,27,9,21.8,2.4,4.8,.500,1.4,3.3,.432,1.0,1.6,.643,.646,0.9,1.0,.857,0.6,2.6,3.2,1.0,0.4,0.6,0.6,2.0,7.1
Kenrich Williams,SF,27,OKC,23,0,20.6,2.6,5.7,.447,0.7,2.0,.370,1.8,3.7,.488,.511,0.7,1.4,.531,1.1,2.3,3.5,2.0,1.0,0.2,0.8,1.8,6.6
Lou Williams,PG,35,ATL,21,0,13.5,2.3,6.0,.378,0.6,1.9,.333,1.7,4.2,.398,.429,1.0,1.2,.846,0.3,1.3,1.6,1.2,0.6,0.1,0.9,1.0,6.2
Patrick Williams,PF,20,CHI,5,5,25.0,2.6,4.6,.565,0.6,1.2,.500,2.0,3.4,.588,.630,0.8,0.8,1.000,0.2,2.0,2.2,0.6,0.6,0.4,0.4,1.8,6.6
Robert Williams,C,24,BOS,20,20,27.5,4.0,5.4,.741,0.0,0.0,,4.0,5.4,.741,.741,1.1,1.7,.667,3.6,4.6,8.2,1.2,0.8,1.8,1.2,1.7,9.1
Ziaire Williams,SF,20,MEM,19,0,17.8,1.8,5.2,.354,0.8,3.4,.246,1.0,1.8,.559,.434,0.2,0.3,.667,0.3,1.2,1.5,0.6,0.4,0.3,0.6,1.7,4.7
Dylan Windler,SF,25,CLE,18,0,10.5,0.9,2.1,.447,0.6,1.4,.400,0.4,0.7,.538,.579,0.2,0.2,.750,0.4,1.3,1.8,1.0,0.3,0.1,0.4,1.1,2.6
Justise Winslow,SF,25,LAC,18,0,8.0,1.1,2.7,.388,0.1,0.7,.167,0.9,2.1,.459,.408,0.1,0.2,.500,0.5,1.7,2.2,1.1,0.4,0.3,0.8,0.7,2.3
Cassius Winston,PG,23,WAS,2,0,3.5,0.0,1.0,.000,0.0,1.0,.000,0.0,0.0,,.000,1.0,1.0,1.000,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0
Christian Wood,C,26,HOU,26,26,32.0,6.3,13.6,.463,1.7,4.7,.361,4.6,8.9,.517,.525,2.4,4.2,.564,1.9,9.4,11.3,2.3,0.6,1.1,1.9,2.5,16.7
Robert Woodard,SF,22,SAC,1,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Delon Wright,SG,29,ATL,24,0,14.0,1.0,2.7,.369,0.3,0.9,.364,0.7,1.8,.372,.431,0.5,0.7,.765,0.8,2.1,2.8,2.1,0.7,0.1,0.5,0.5,2.9
McKinley Wright IV,PG,23,MIN,1,0,4.0,1.0,1.0,1.000,1.0,1.0,1.000,0.0,0.0,,1.500,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
Thaddeus Young,PF,33,SAS,21,0,14.6,3.0,5.3,.568,0.0,0.1,.000,3.0,5.1,.583,.568,0.4,0.9,.444,1.5,2.0,3.5,2.6,1.0,0.3,1.0,1.4,6.4
Trae Young,PG,23,ATL,26,26,34.3,9.2,20.3,.452,2.7,7.1,.386,6.4,13.2,.487,.519,5.4,6.1,.887,0.9,3.2,4.1,9.5,1.0,0.1,4.1,1.7,26.5
Omer Yurtseven,C,23,MIA,18,0,6.2,1.1,2.1,.526,0.0,0.2,.000,1.1,1.9,.571,.526,0.5,0.7,.750,0.4,1.3,1.7,0.3,0.1,0.4,0.4,0.8,2.7
Cody Zeller,C,29,POR,24,0,13.3,1.8,3.2,.566,0.0,0.2,.000,1.8,3.0,.597,.566,1.5,2.0,.766,1.8,2.8,4.6,0.8,0.3,0.3,0.7,2.1,5.1
Ivica Zubac,C,24,LAC,27,27,25.0,3.7,5.4,.673,0.0,0.0,,3.7,5.4,.673,.673,2.7,3.6,.760,2.5,5.6,8.1,1.1,0.5,1.0,1.2,2.2,10.0
