Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Josh Jackson,SF,24,DET,24,3,17.8,2.3,5.9,.397,0.8,2.7,.281,1.6,3.2,.494,.461,1.0,1.4,.697,0.5,2.6,3.1,1.5,0.4,0.4,1.0,1.7,6.4
Reggie Jackson,SG,31,LAC,30,30,33.1,6.6,16.9,.393,2.6,8.1,.326,4.0,8.8,.453,.470,1.5,1.9,.807,0.6,2.9,3.5,4.3,0.7,0.2,2.1,1.8,17.4
LeBron James,SF,37,LAL,19,19,37.2,9.7,19.4,.501,2.7,7.7,.347,7.1,11.7,.604,.570,3.8,5.0,.758,0.7,5.9,6.6,6.8,1.7,1.0,3.7,2.4,25.9
DeJon Jarreau,SG,24,IND,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ty Jerome,SG,24,OKC,22,1,13.6,2.3,5.7,.397,0.9,3.2,.282,1.4,2.5,.545,.476,1.1,1.3,.828,0.3,0.8,1.0,1.2,0.6,0.1,0.6,1.3,6.5
Isaiah Joe,SG,22,PHI,18,0,10.8,1.2,3.5,.333,0.8,2.5,.333,0.3,1.0,.333,.452,0.4,0.4,1.000,0.1,1.1,1.2,0.8,0.2,0.1,0.4,0.7,3.6
Alize Johnson,PF,25,CHI,16,0,7.6,0.8,1.4,.522,0.0,0.1,.000,0.8,1.3,.571,.522,0.3,0.4,.571,1.0,1.3,2.3,0.5,0.2,0.0,0.5,0.9,1.8
B.J. Johnson,G,26,ORL,2,0,20.0,2.5,6.5,.385,1.0,3.0,.333,1.5,3.5,.429,.462,0.0,0.0,,2.0,2.5,4.5,0.0,0.0,0.5,0.0,2.0,6.0
Cameron Johnson,PF,25,PHO,29,0,24.3,3.6,8.4,.424,2.2,5.3,.409,1.4,3.1,.449,.553,1.0,1.3,.784,0.4,3.4,3.8,1.2,0.8,0.3,0.8,1.6,10.3
David Johnson,SG,20,TOR,2,0,1.0,0.0,0.5,.000,0.0,0.5,.000,0.0,0.0,,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jalen Johnson,PF,20,ATL,7,0,2.7,0.7,1.4,.500,0.3,0.6,.500,0.4,0.9,.500,.600,0.3,0.3,1.000,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,2.0
James Johnson,PF,34,BRK,18,2,18.2,2.1,4.4,.481,0.3,0.9,.313,1.8,3.5,.524,.513,0.3,0.8,.429,0.9,3.0,3.9,1.9,0.5,0.4,0.6,2.4,4.8
Keldon Johnson,SF,22,SAS,28,28,30.7,5.8,12.0,.481,1.5,3.2,.461,4.3,8.9,.488,.542,2.1,3.1,.659,1.1,5.3,6.3,1.8,0.9,0.1,1.3,1.7,15.1
Keon Johnson,SG,19,LAC,5,0,4.6,0.4,1.4,.286,0.0,0.2,.000,0.4,1.2,.333,.286,1.0,1.2,.833,0.2,0.4,0.6,0.4,0.2,0.0,0.2,0.8,1.8
Nikola Jokić,C,26,DEN,24,24,32.6,10.3,17.5,.590,1.7,4.4,.381,8.7,13.1,.660,.638,4.0,5.3,.754,2.4,11.1,13.5,7.5,1.3,0.7,3.4,2.6,26.3
Damian Jones,C,26,SAC,15,0,9.6,1.6,2.6,.615,0.2,0.3,.750,1.4,2.3,.600,.654,1.0,1.4,.714,1.2,1.9,3.1,0.6,0.1,0.4,0.5,1.3,4.4
Derrick Jones Jr.,PF,24,CHI,23,2,17.9,2.5,4.4,.574,0.3,1.1,.308,2.2,3.3,.667,.614,1.3,1.6,.833,1.3,2.1,3.4,0.5,0.5,0.9,0.5,2.3,6.7
Herb Jones,C,23,NOP,28,19,27.4,2.9,6.2,.471,0.4,1.1,.333,2.6,5.1,.500,.500,1.1,1.4,.750,1.2,2.3,3.5,1.9,1.4,0.9,1.1,3.0,7.3
Kai Jones,C,21,CHO,9,0,2.4,0.2,0.4,.500,0.0,0.1,.000,0.2,0.3,.667,.500,0.1,0.2,.500,0.1,0.3,0.4,0.1,0.0,0.0,0.3,0.1,0.6
Tre Jones,PG,22,SAS,27,0,11.1,1.6,3.3,.489,0.0,0.3,.125,1.6,3.0,.524,.494,0.6,0.6,1.000,0.3,1.3,1.6,1.9,0.3,0.0,0.6,0.8,3.9
Tyus Jones,PG,25,MEM,31,12,21.5,3.0,6.5,.460,1.0,2.5,.408,2.0,4.1,.492,.537,0.8,0.9,.889,0.3,2.4,2.6,4.2,0.9,0.1,0.8,0.4,7.8
DeAndre Jordan,C,33,LAL,25,17,13.4,2.2,3.2,.684,0.0,0.0,,2.2,3.2,.684,.684,0.3,0.5,.615,1.6,4.2,5.7,0.3,0.3,0.9,0.8,1.8,4.6
Cory Joseph,PG,30,DET,25,4,21.1,2.2,5.1,.425,0.5,1.7,.279,1.7,3.4,.500,.472,1.5,1.8,.822,0.3,1.6,1.9,3.5,0.8,0.2,1.4,1.5,6.3
Georgios Kalaitzakis,SF,23,MIL,9,0,5.3,0.6,1.2,.455,0.2,0.4,.500,0.3,0.8,.429,.545,0.4,1.0,.444,0.4,0.4,0.9,0.0,0.1,0.1,0.4,0.9,1.8
Frank Kaminsky,C,28,PHO,9,0,20.1,4.0,7.3,.545,0.6,1.7,.333,3.4,5.7,.608,.583,2.0,2.2,.900,1.2,3.3,4.6,1.4,0.9,0.8,0.6,1.6,10.6
Luke Kennard,SG,25,LAC,30,5,29.0,4.2,9.4,.442,2.9,6.3,.457,1.3,3.2,.411,.594,0.7,0.7,.955,0.2,3.4,3.6,2.0,0.7,0.1,0.8,1.5,11.9
Louis King,SF,22,SAC,4,0,13.0,1.8,5.5,.318,1.0,3.5,.286,0.8,2.0,.375,.409,1.5,1.8,.857,0.0,1.8,1.8,0.3,0.5,0.0,0.0,1.8,6.0
Corey Kispert,SF,22,WAS,26,0,13.1,1.5,3.6,.409,0.5,2.0,.264,0.9,1.5,.600,.484,0.5,0.7,.706,0.4,1.4,1.8,0.6,0.3,0.2,0.3,0.5,3.9
Maxi Kleber,PF,30,DAL,20,3,23.6,2.5,5.7,.430,1.5,4.1,.366,1.0,1.6,.594,.561,0.9,1.2,.739,1.2,4.7,5.9,1.0,0.4,0.8,0.6,2.2,7.3
Nathan Knight,PF,24,MIN,12,0,3.8,0.5,0.8,.600,0.0,0.1,.000,0.5,0.8,.667,.600,1.2,1.5,.778,0.3,0.9,1.3,0.3,0.1,0.2,0.3,0.5,2.2
Kevin Knox,SF,22,NYK,8,0,8.9,1.3,3.3,.385,1.0,2.4,.421,0.3,0.9,.286,.538,0.6,1.0,.625,0.6,1.1,1.8,0.4,0.3,0.0,0.3,0.3,4.1
John Konchar,SG,25,MEM,29,0,15.7,1.7,3.0,.545,0.6,1.3,.474,1.0,1.7,.600,.648,0.3,0.6,.500,1.0,2.6,3.6,1.2,0.7,0.2,0.5,1.1,4.2
Furkan Korkmaz,SG,24,PHI,27,6,22.2,3.1,8.2,.374,1.4,4.8,.295,1.7,3.4,.484,.459,0.9,1.0,.821,0.3,2.6,2.9,2.4,0.6,0.1,0.9,0.8,8.4
Vit Krejci,SG,21,OKC,3,0,3.0,0.0,0.7,.000,0.0,0.7,.000,0.0,0.0,,.000,0.7,0.7,1.000,0.0,1.0,1.0,0.0,0.0,0.0,0.3,0.0,0.7
Arnoldas Kulboka,F,24,CHO,1,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonathan Kuminga,SF,19,GSW,20,1,8.5,1.7,3.5,.493,0.3,1.2,.261,1.4,2.3,.609,.536,0.7,1.2,.609,0.4,1.1,1.5,0.4,0.4,0.1,0.8,1.0,4.4
Kyle Kuzma,PF,26,WAS,29,29,32.3,4.7,11.3,.416,1.9,5.6,.331,2.9,5.7,.500,.498,1.3,2.0,.655,1.0,6.8,7.8,2.9,0.6,0.7,1.9,2.1,12.6
Jeremy Lamb,SF,29,IND,24,0,13.9,2.0,5.6,.363,1.0,2.9,.343,1.0,2.7,.385,.452,1.7,1.8,.952,0.3,2.1,2.4,1.3,0.5,0.3,0.5,1.0,6.8
Jock Landale,C,26,SAS,12,0,4.1,1.0,1.6,.632,0.3,0.6,.429,0.8,1.0,.750,.711,0.5,0.6,.857,0.4,0.3,0.7,0.3,0.1,0.2,0.3,0.4,2.8
Romeo Langford,SG,22,BOS,23,1,17.8,1.8,4.4,.412,0.7,1.9,.372,1.1,2.6,.441,.490,0.5,0.7,.733,1.0,2.2,3.1,0.6,0.4,0.2,0.5,1.3,4.8
Zach LaVine,SF,26,CHI,27,27,35.1,9.5,19.4,.490,2.9,7.5,.391,6.6,12.0,.551,.565,4.1,4.8,.846,0.3,5.0,5.3,4.2,0.5,0.3,2.7,1.6,26.0
Jake Layman,SF,27,MIN,11,0,4.8,0.4,1.4,.267,0.2,0.6,.286,0.2,0.7,.250,.333,0.0,0.2,.000,0.1,0.8,0.9,0.1,0.1,0.1,0.2,0.2,0.9
Damion Lee,SG,29,GSW,24,1,20.5,2.9,7.0,.417,1.1,3.4,.317,1.8,3.6,.512,.494,1.1,1.3,.871,0.3,2.7,3.0,1.0,0.4,0.1,0.6,1.5,8.0
Saben Lee,PG,22,DET,14,0,14.9,1.9,4.9,.377,0.5,2.1,.241,1.4,2.9,.475,.428,1.1,1.5,.714,0.3,2.0,2.3,2.1,1.1,0.2,0.9,1.0,5.3
Alex Len,C,28,SAC,21,7,17.0,2.4,4.5,.526,0.3,0.7,.400,2.1,3.8,.550,.558,1.1,1.7,.639,1.2,3.0,4.2,1.0,0.2,1.0,1.1,3.0,6.1
Caris LeVert,SG,27,IND,23,23,29.0,6.5,14.8,.440,1.3,4.5,.298,5.2,10.3,.502,.485,2.0,2.4,.804,0.5,2.3,2.7,3.3,1.0,0.5,1.7,1.9,16.3
Kira Lewis Jr.,PG,20,NOP,24,0,14.2,2.5,6.1,.404,0.5,2.4,.224,1.9,3.7,.523,.449,0.4,0.5,.833,0.4,1.3,1.6,2.0,0.5,0.0,1.1,0.7,5.9
Scottie Lewis,G,21,CHO,2,0,3.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.5,1.0,.500,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5
Damian Lillard,PG,31,POR,25,25,36.4,7.6,19.0,.398,3.1,9.7,.317,4.5,9.3,.483,.479,5.0,5.6,.893,0.5,3.7,4.2,7.6,0.6,0.4,2.9,1.4,23.2
Nassir Little,SF,21,POR,27,8,23.7,3.0,6.4,.477,0.9,3.0,.300,2.1,3.4,.630,.547,1.5,2.0,.759,1.4,4.0,5.4,1.1,0.7,0.8,1.0,2.1,8.5
Isaiah Livers,F,23,DET,1,0,5.0,0.0,2.0,.000,0.0,2.0,.000,0.0,0.0,,.000,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Kevon Looney,C,25,GSW,30,30,18.8,2.5,4.6,.547,0.0,0.0,.000,2.5,4.5,.551,.547,1.0,1.8,.585,2.4,4.1,6.4,1.3,0.5,0.8,0.7,2.5,6.0
Brook Lopez,C,33,MIL,1,1,28.0,3.0,9.0,.333,2.0,4.0,.500,1.0,5.0,.200,.444,0.0,0.0,,2.0,3.0,5.0,0.0,1.0,3.0,0.0,3.0,8.0
Robin Lopez,C,33,ORL,13,3,17.8,3.8,6.5,.583,0.0,0.1,.000,3.8,6.4,.590,.583,0.9,1.5,.600,2.5,1.6,4.1,1.4,0.0,0.6,1.3,1.9,8.5
Didi Louzada,SF,22,NOP,2,0,3.5,0.0,1.5,.000,0.0,1.5,.000,0.0,0.0,,.000,0.0,0.0,,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
Kevin Love,PF,33,CLE,23,0,20.0,3.7,8.8,.426,2.1,5.3,.402,1.6,3.5,.463,.547,2.6,2.7,.967,1.0,6.2,7.1,2.0,0.3,0.3,1.1,1.1,12.2
Kyle Lowry,PG,35,MIA,29,29,34.6,4.7,11.0,.425,2.2,6.6,.333,2.5,4.4,.563,.525,2.3,2.7,.835,0.6,3.9,4.4,8.2,1.0,0.4,3.2,2.6,13.9
Timothé Luwawu-Cabarrot,SF,26,ATL,22,8,12.6,1.3,3.6,.367,0.9,2.4,.365,0.5,1.2,.370,.487,0.5,0.5,.909,0.2,1.2,1.4,0.6,0.3,0.1,0.3,1.3,4.0
Trey Lyles,PF,26,DET,29,0,16.6,2.6,6.0,.423,0.8,2.6,.293,1.8,3.4,.520,.486,1.7,2.2,.794,1.2,2.9,4.1,0.9,0.3,0.2,0.9,1.5,7.6
Théo Maledon,PG,20,OKC,15,0,11.5,0.7,2.9,.227,0.2,1.8,.111,0.5,1.1,.412,.261,0.9,1.0,.867,0.4,1.2,1.6,1.0,0.3,0.1,1.0,0.8,2.4
Sandro Mamukelashvili,PF,22,MIL,17,2,11.6,1.4,3.2,.444,0.6,1.6,.407,0.8,1.6,.481,.546,0.2,0.3,.600,1.1,1.2,2.3,0.6,0.2,0.2,0.4,0.7,3.6
Terance Mann,SF,25,LAC,29,5,28.6,3.7,7.9,.474,1.0,2.8,.358,2.7,5.1,.537,.537,1.6,2.0,.780,1.6,4.0,5.6,2.3,0.6,0.1,1.1,2.4,10.0
Tre Mann,PG,20,OKC,20,2,16.5,2.9,6.9,.423,1.1,2.7,.407,1.8,4.2,.434,.504,0.7,1.0,.700,0.4,1.6,1.9,0.5,0.6,0.3,0.7,1.7,7.6
Boban Marjanović,C,33,DAL,14,0,6.1,2.2,3.4,.646,0.1,0.2,.333,2.1,3.2,.667,.656,0.4,0.9,.462,0.4,1.5,1.9,0.1,0.0,0.1,0.6,1.1,4.9
Lauri Markkanen,PF,24,CLE,22,22,30.2,4.9,12.0,.411,2.2,6.6,.331,2.7,5.4,.508,.502,1.7,2.0,.822,1.0,4.0,5.0,1.3,0.8,0.4,0.8,1.6,13.7
Naji Marshall,SF,24,NOP,19,0,11.0,1.0,3.2,.311,0.2,1.3,.125,0.8,1.9,.432,.336,1.3,1.5,.862,0.7,2.1,2.8,1.1,0.4,0.2,1.0,1.1,3.5
Caleb Martin,SF,26,MIA,23,2,19.6,2.9,5.9,.489,0.9,2.3,.377,2.0,3.6,.561,.563,1.0,1.6,.639,0.8,2.3,3.2,1.0,0.9,0.6,0.6,1.5,7.6
Cody Martin,SF,26,CHO,29,5,27.6,3.5,6.8,.513,1.2,2.3,.507,2.3,4.5,.515,.599,1.3,1.7,.740,1.4,3.0,4.4,2.7,1.4,0.6,0.8,1.7,9.4
Kelan Martin,SF,26,IND,23,1,17.6,2.9,6.7,.431,0.8,2.8,.292,2.0,3.8,.534,.493,0.3,0.5,.636,0.7,1.3,2.0,0.9,0.5,0.3,0.6,1.4,6.9
Kenyon Martin Jr.,SF,21,HOU,29,0,17.5,3.1,5.7,.542,0.5,1.6,.304,2.6,4.1,.633,.584,0.9,1.6,.600,0.8,2.7,3.5,1.2,0.4,0.4,0.4,1.2,7.6
Garrison Mathews,SG,25,HOU,17,12,29.2,3.8,8.8,.433,2.7,7.4,.368,1.1,1.5,.760,.587,2.1,2.6,.800,0.6,2.9,3.6,0.6,0.8,0.5,0.5,2.8,12.5
Wesley Matthews,SG,35,MIL,4,0,14.0,1.0,2.8,.364,0.5,2.0,.250,0.5,0.8,.667,.455,0.0,0.5,.000,0.3,1.0,1.3,0.3,0.5,0.3,0.5,1.5,2.5
Tyrese Maxey,PG,21,PHI,28,28,34.6,6.4,13.4,.480,1.2,3.2,.371,5.3,10.2,.514,.524,3.0,3.4,.875,0.4,3.1,3.5,4.7,0.7,0.6,1.4,2.4,17.0
Skylar Mays,SG,24,ATL,7,0,2.7,0.6,0.7,.800,0.1,0.3,.500,0.4,0.4,1.000,.900,0.7,0.7,1.000,0.0,0.3,0.3,0.1,0.0,0.0,0.3,0.3,2.0
Miles McBride,PG,21,NYK,10,0,6.9,1.1,3.0,.367,0.4,1.5,.267,0.7,1.5,.467,.433,0.3,0.3,1.000,0.2,0.6,0.8,1.2,0.6,0.1,0.0,0.7,2.9
CJ McCollum,SG,30,POR,24,24,35.3,8.0,18.8,.424,3.2,8.2,.393,4.8,10.6,.447,.509,1.5,2.1,.700,1.1,3.0,4.1,4.5,1.1,0.7,1.9,2.1,20.6
T.J. McConnell,PG,29,IND,24,6,24.2,3.8,7.5,.503,0.3,1.0,.280,3.5,6.5,.538,.522,0.5,0.6,.800,0.8,2.5,3.3,4.8,1.0,0.4,1.2,1.8,8.4
Jaden McDaniels,PF,21,MIN,27,11,25.1,2.6,6.7,.394,0.9,3.1,.286,1.7,3.6,.490,.461,0.4,0.6,.688,1.3,3.0,4.3,0.8,0.9,0.5,0.9,3.6,6.6
Jalen McDaniels,SF,24,CHO,25,0,16.3,2.1,4.0,.515,0.9,2.2,.418,1.2,1.8,.630,.629,0.9,1.4,.647,0.7,2.9,3.6,1.0,0.4,0.3,0.6,1.7,6.0
Doug McDermott,PF,30,SAS,21,21,25.0,4.2,9.3,.456,2.0,5.1,.398,2.2,4.1,.529,.567,0.5,0.7,.786,0.4,2.0,2.4,1.3,0.2,0.1,0.7,1.3,11.0
JaVale McGee,C,34,PHO,29,8,16.0,4.7,7.1,.659,0.0,0.1,.250,4.6,6.9,.667,.661,1.5,2.2,.688,2.6,4.9,7.5,0.7,0.4,0.8,1.6,2.6,10.9
Rodney McGruder,SG,30,DET,13,0,7.3,0.8,1.9,.400,0.2,0.8,.182,0.6,1.1,.571,.440,0.2,0.2,1.000,0.5,1.0,1.5,0.5,0.0,0.2,0.5,0.5,1.8
Alfonzo McKinnie,F,29,CHI,2,0,23.0,1.5,5.0,.300,1.0,3.0,.333,0.5,2.0,.250,.400,0.0,1.0,.000,0.5,0.5,1.0,1.0,0.5,0.5,1.0,2.5,4.0
JaQuori McLaughlin,PG,24,DAL,3,0,2.7,0.0,0.7,.000,0.0,0.3,.000,0.0,0.3,.000,.000,0.0,0.0,,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0
Jordan McLaughlin,PG,25,MIN,19,0,10.6,0.7,2.4,.289,0.2,1.1,.200,0.5,1.3,.360,.333,0.5,0.6,.818,0.2,0.7,0.9,2.0,0.6,0.0,0.6,0.4,2.1
Ben McLemore,SG,28,POR,16,0,13.1,2.3,4.9,.462,1.8,4.1,.439,0.4,0.8,.583,.647,0.4,0.4,.857,0.3,0.8,1.1,0.6,0.4,0.0,0.6,0.9,6.7
De'Anthony Melton,SG,23,MEM,28,13,24.2,3.9,9.3,.414,1.8,4.9,.355,2.1,4.4,.480,.508,0.9,1.3,.714,0.9,3.1,4.0,2.7,1.7,0.6,1.6,1.7,10.4
Sam Merrill,SG,25,MEM,6,0,9.7,1.3,4.0,.333,1.2,3.8,.304,0.2,0.2,1.000,.479,0.3,0.7,.500,0.2,1.0,1.2,0.7,0.0,0.0,0.3,0.5,4.2
Chimezie Metu,C,24,SAC,18,13,23.5,3.4,8.5,.399,1.1,4.1,.257,2.3,4.4,.532,.461,1.3,1.7,.742,0.9,5.6,6.6,0.9,0.9,0.9,1.2,1.5,9.1
